request	Election_Jurisdiction:token	Election_Jurisdiction:id	Election_Jurisdiction	Election_Year:token	Election_Year:id	Election_Year	Election_Type:token	Election_Type:id	Election_Type	Office_Sought:token	Office_Sought:id	Office_Sought	#_of_Records	Total_$
s=NC&c-exi=1&c-r-ot=H&c-r-id=31362	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4763	"HOUSE DISTRICT 054"	439	159452.15
s=NC&c-exi=1&c-r-ot=H&c-r-id=9791	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4779	"HOUSE DISTRICT 070"	313	159122.51
s=NC&c-exi=1&c-r-ot=H&c-r-id=9763	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4804	"HOUSE DISTRICT 095"	203	158898.94
s=NC&c-exi=1&c-r-ot=H&c-r-id=27075	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4801	"HOUSE DISTRICT 092"	299	158578.43
s=NC&c-exi=1&c-r-ot=H&c-r-id=61039	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4806	"HOUSE DISTRICT 097"	283	158546.55
s=NC&c-exi=1&c-r-ot=H&c-r-id=9783	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4713	"HOUSE DISTRICT 004"	637	157397.99
s=NC&c-exi=1&c-r-ot=H&c-r-id=61029	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4796	"HOUSE DISTRICT 087"	194	156315.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=17934	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4820	"HOUSE DISTRICT 111"	259	155659.69
s=NC&c-exi=1&c-r-ot=H&c-r-id=17935	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4711	"HOUSE DISTRICT 002"	273	154546.63
s=NC&c-exi=1&c-r-ot=H&c-r-id=38835	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4773	"HOUSE DISTRICT 064"	184	153716.11
s=NC&c-exi=1&c-r-ot=H&c-r-id=9769	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4736	"HOUSE DISTRICT 027"	480	153198.08
s=NC&c-exi=1&c-r-ot=H&c-r-id=27081	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4713	"HOUSE DISTRICT 004"	264	153089.32
s=NC&c-exi=1&c-r-ot=H&c-r-id=36441	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4797	"HOUSE DISTRICT 088"	351	152593.04
s=NC&c-exi=1&c-r-ot=H&c-r-id=1107	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4758	"HOUSE DISTRICT 049"	343	152423.71
s=NC&c-exi=1&c-r-ot=H&c-r-id=1106	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4753	"HOUSE DISTRICT 044"	293	150627.06
s=NC&c-exi=1&c-r-ot=H&c-r-id=60969	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4736	"HOUSE DISTRICT 027"	548	150283.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=29677	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4786	"HOUSE DISTRICT 077"	194	149449.44
s=NC&c-exi=1&c-r-ot=H&c-r-id=38836	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4774	"HOUSE DISTRICT 065"	342	149276.16
s=NC&c-exi=1&c-r-ot=H&c-r-id=10735	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4809	"HOUSE DISTRICT 100"	528	148757.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=14442	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4713	"HOUSE DISTRICT 004"	417	148531.78
s=NC&c-exi=1&c-r-ot=H&c-r-id=14793	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4736	"HOUSE DISTRICT 027"	292	148071.67
s=NC&c-exi=1&c-r-ot=H&c-r-id=10697	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4761	"HOUSE DISTRICT 052"	778	147731.49
s=NC&c-exi=1&c-r-ot=H&c-r-id=31372	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4721	"HOUSE DISTRICT 012"	266	147722.02
s=NC&c-exi=1&c-r-ot=H&c-r-id=27106	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4772	"HOUSE DISTRICT 063"	235	147637.23
s=NC&c-exi=1&c-r-ot=H&c-r-id=36468	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4823	"HOUSE DISTRICT 114"	546	147444.11
s=NC&c-exi=1&c-r-ot=H&c-r-id=33108	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4720	"HOUSE DISTRICT 011"	291	147057.69
s=NC&c-exi=1&c-r-ot=H&c-r-id=14440	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4782	"HOUSE DISTRICT 073"	337	147029.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33142	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4822	"HOUSE DISTRICT 113"	443	146867.29
s=NC&c-exi=1&c-r-ot=H&c-r-id=27101	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4758	"HOUSE DISTRICT 049"	467	146658.55
s=NC&c-exi=1&c-r-ot=H&c-r-id=27096	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4745	"HOUSE DISTRICT 036"	315	146635.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=1099	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4764	"HOUSE DISTRICT 055"	229	146393.37
s=NC&c-exi=1&c-r-ot=H&c-r-id=36469	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4827	"HOUSE DISTRICT 118"	362	145350.69
s=NC&c-exi=1&c-r-ot=H&c-r-id=10715	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4819	"HOUSE DISTRICT 110"	337	144896.71
s=NC&c-exi=1&c-r-ot=H&c-r-id=14439	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4719	"HOUSE DISTRICT 010"	472	144555.06
s=NC&c-exi=1&c-r-ot=H&c-r-id=23638	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4747	"HOUSE DISTRICT 038"	253	144498.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=60977	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4744	"HOUSE DISTRICT 035"	189	144397.67
s=NC&c-exi=1&c-r-ot=H&c-r-id=51241	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4715	"HOUSE DISTRICT 006"	341	144004.76
s=NC&c-exi=1&c-r-ot=H&c-r-id=49647	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4728	"HOUSE DISTRICT 019"	220	143816.64
s=NC&c-exi=1&c-r-ot=H&c-r-id=27046	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	294	143447.86
s=NC&c-exi=1&c-r-ot=H&c-r-id=9766	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4717	"HOUSE DISTRICT 008"	386	142972.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=17995	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4778	"HOUSE DISTRICT 069"	416	141785.25
s=NC&c-exi=1&c-r-ot=H&c-r-id=6972	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4772	"HOUSE DISTRICT 063"	182	141490.43
s=NC&c-exi=1&c-r-ot=H&c-r-id=14799	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4759	"HOUSE DISTRICT 050"	863	141136.21
s=NC&c-exi=1&c-r-ot=H&c-r-id=10710	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4828	"HOUSE DISTRICT 119"	499	140910.44
s=NC&c-exi=1&c-r-ot=H&c-r-id=36438	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4774	"HOUSE DISTRICT 065"	259	140527.05
s=NC&c-exi=1&c-r-ot=H&c-r-id=28345	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4762	"HOUSE DISTRICT 053"	593	139694.27
s=NC&c-exi=1&c-r-ot=H&c-r-id=27027	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4711	"HOUSE DISTRICT 002"	166	139673.65
s=NC&c-exi=1&c-r-ot=H&c-r-id=45561	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	299	138709.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=12876	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	479	138618.76
s=NC&c-exi=1&c-r-ot=H&c-r-id=12903	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4786	"HOUSE DISTRICT 077"	338	138582.15
s=NC&c-exi=1&c-r-ot=H&c-r-id=27042	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4740	"HOUSE DISTRICT 031"	292	138520.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=12886	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4795	"HOUSE DISTRICT 086"	280	138450.27
s=NC&c-exi=1&c-r-ot=H&c-r-id=27055	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4758	"HOUSE DISTRICT 049"	184	138364.45
s=NC&c-exi=1&c-r-ot=H&c-r-id=53267	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4728	"HOUSE DISTRICT 019"	199	137725.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=61045	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4812	"HOUSE DISTRICT 103"	123	137670.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=31345	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4758	"HOUSE DISTRICT 049"	324	137445.11
s=NC&c-exi=1&c-r-ot=H&c-r-id=1096	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4734	"HOUSE DISTRICT 025"	641	137349.95
s=NC&c-exi=1&c-r-ot=H&c-r-id=61017	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4784	"HOUSE DISTRICT 075"	222	137344.19
s=NC&c-exi=1&c-r-ot=H&c-r-id=33094	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	316	137329.31
s=NC&c-exi=1&c-r-ot=H&c-r-id=23664	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4826	"HOUSE DISTRICT 117"	102	137256.23
s=NC&c-exi=1&c-r-ot=H&c-r-id=12912	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4821	"HOUSE DISTRICT 112"	419	136702.90
s=NC&c-exi=1&c-r-ot=H&c-r-id=36462	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4768	"HOUSE DISTRICT 059"	255	136598.32
s=NC&c-exi=1&c-r-ot=H&c-r-id=28326	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4825	"HOUSE DISTRICT 116"	403	135023.39
s=NC&c-exi=1&c-r-ot=H&c-r-id=27065	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4774	"HOUSE DISTRICT 065"	237	134509.14
s=NC&c-exi=1&c-r-ot=H&c-r-id=70726	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4759	"HOUSE DISTRICT 050"	653	134461.44
s=NC&c-exi=1&c-r-ot=H&c-r-id=7834	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4749	"HOUSE DISTRICT 040"	361	133646.70
s=NC&c-exi=1&c-r-ot=H&c-r-id=56077	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4743	"HOUSE DISTRICT 034"	349	133531.82
s=NC&c-exi=1&c-r-ot=H&c-r-id=61034	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4801	"HOUSE DISTRICT 092"	155	133223.18
s=NC&c-exi=1&c-r-ot=H&c-r-id=60994	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4761	"HOUSE DISTRICT 052"	479	133179.56
s=NC&c-exi=1&c-r-ot=H&c-r-id=60999	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4766	"HOUSE DISTRICT 057"	384	132622.11
s=NC&c-exi=1&c-r-ot=H&c-r-id=14794	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4741	"HOUSE DISTRICT 032"	664	132319.85
s=NC&c-exi=1&c-r-ot=H&c-r-id=42329	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4813	"HOUSE DISTRICT 104"	284	132172.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=9792	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4724	"HOUSE DISTRICT 015"	251	131922.78
s=NC&c-exi=1&c-r-ot=H&c-r-id=12873	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4729	"HOUSE DISTRICT 020"	216	131831.06
s=NC&c-exi=1&c-r-ot=H&c-r-id=1113	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4744	"HOUSE DISTRICT 035"	244	131549.75
s=NC&c-exi=1&c-r-ot=H&c-r-id=14437	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4783	"HOUSE DISTRICT 074"	363	130408.58
s=NC&c-exi=1&c-r-ot=H&c-r-id=36460	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4759	"HOUSE DISTRICT 050"	222	129977.41
s=NC&c-exi=1&c-r-ot=H&c-r-id=70829	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4711	"HOUSE DISTRICT 002"	179	129731.33
s=NC&c-exi=1&c-r-ot=H&c-r-id=31364	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4746	"HOUSE DISTRICT 037"	580	128750.55
s=NC&c-exi=1&c-r-ot=H&c-r-id=6958	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	227	128610.48
s=NC&c-exi=1&c-r-ot=H&c-r-id=61033	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4800	"HOUSE DISTRICT 091"	213	128046.66
s=NC&c-exi=1&c-r-ot=H&c-r-id=31366	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4768	"HOUSE DISTRICT 059"	249	127973.17
s=NC&c-exi=1&c-r-ot=H&c-r-id=53259	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4736	"HOUSE DISTRICT 027"	218	127607.57
s=NC&c-exi=1&c-r-ot=H&c-r-id=12882	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4767	"HOUSE DISTRICT 058"	445	127129.42
s=NC&c-exi=1&c-r-ot=H&c-r-id=10694	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4723	"HOUSE DISTRICT 014"	168	127052.76
s=NC&c-exi=1&c-r-ot=H&c-r-id=33082	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4794	"HOUSE DISTRICT 085"	439	126928.98
s=NC&c-exi=1&c-r-ot=H&c-r-id=33134	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4760	"HOUSE DISTRICT 051"	226	126697.15
s=NC&c-exi=1&c-r-ot=H&c-r-id=10724	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4791	"HOUSE DISTRICT 082"	248	125532.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=38850	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4765	"HOUSE DISTRICT 056"	523	125190.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27045	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	346	124461.19
s=NC&c-exi=1&c-r-ot=H&c-r-id=31363	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4821	"HOUSE DISTRICT 112"	174	124395.24
s=NC&c-exi=1&c-r-ot=H&c-r-id=1075	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	478	124182.31
s=NC&c-exi=1&c-r-ot=H&c-r-id=1043	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4781	"HOUSE DISTRICT 072"	608	124048.62
s=NC&c-exi=1&c-r-ot=H&c-r-id=70827	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4735	"HOUSE DISTRICT 026"	372	124041.34
s=NC&c-exi=1&c-r-ot=H&c-r-id=36448	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4741	"HOUSE DISTRICT 032"	187	123745.54
s=NC&c-exi=1&c-r-ot=H&c-r-id=1060	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4772	"HOUSE DISTRICT 063"	208	122824.92
s=NC&c-exi=1&c-r-ot=H&c-r-id=27100	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4753	"HOUSE DISTRICT 044"	101	122166.85
s=NC&c-exi=1&c-r-ot=H&c-r-id=28335	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4823	"HOUSE DISTRICT 114"	424	122124.24
s=NC&c-exi=1&c-r-ot=H&c-r-id=70815	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4743	"HOUSE DISTRICT 034"	107	122077.85
s=NC&c-exi=1&c-r-ot=H&c-r-id=23631	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4790	"HOUSE DISTRICT 081"	179	121814.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=60952	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4719	"HOUSE DISTRICT 010"	256	121676.62
s=NC&c-exi=1&c-r-ot=H&c-r-id=36463	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4772	"HOUSE DISTRICT 063"	486	121542.41
s=NC&c-exi=1&c-r-ot=H&c-r-id=12907	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4791	"HOUSE DISTRICT 082"	327	120730.97
s=NC&c-exi=1&c-r-ot=H&c-r-id=1042	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4818	"HOUSE DISTRICT 109"	369	120233.25
s=NC&c-exi=1&c-r-ot=H&c-r-id=23616	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4727	"HOUSE DISTRICT 018"	310	119358.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=28306	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4799	"HOUSE DISTRICT 090"	290	119030.85
s=NC&c-exi=1&c-r-ot=H&c-r-id=9790	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4727	"HOUSE DISTRICT 018"	285	118664.43
s=NC&c-exi=1&c-r-ot=H&c-r-id=18007	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4790	"HOUSE DISTRICT 081"	209	117243.03
s=NC&c-exi=1&c-r-ot=H&c-r-id=70744	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4710	"HOUSE DISTRICT 001"	360	116729.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=51216	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4788	"HOUSE DISTRICT 079"	309	116279.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=4914	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4732	"HOUSE DISTRICT 023"	223	116235.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70740	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4729	"HOUSE DISTRICT 020"	196	116053.83
s=NC&c-exi=1&c-r-ot=H&c-r-id=14815	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4728	"HOUSE DISTRICT 019"	379	115862.71
s=NC&c-exi=1&c-r-ot=H&c-r-id=30039	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4797	"HOUSE DISTRICT 088"	433	114694.67
s=NC&c-exi=1&c-r-ot=H&c-r-id=51210	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4754	"HOUSE DISTRICT 045"	301	114423.20
s=NC&c-exi=1&c-r-ot=H&c-r-id=9785	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4738	"HOUSE DISTRICT 029"	459	114185.57
s=NC&c-exi=1&c-r-ot=H&c-r-id=28324	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4768	"HOUSE DISTRICT 059"	162	112895.75
s=NC&c-exi=1&c-r-ot=H&c-r-id=31321	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4794	"HOUSE DISTRICT 085"	415	112341.26
s=NC&c-exi=1&c-r-ot=H&c-r-id=70763	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	143	111940.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70706	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4812	"HOUSE DISTRICT 103"	245	111692.62
s=NC&c-exi=1&c-r-ot=H&c-r-id=31344	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4720	"HOUSE DISTRICT 011"	255	111424.67
s=NC&c-exi=1&c-r-ot=H&c-r-id=70699	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4715	"HOUSE DISTRICT 006"	386	110912.68
s=NC&c-exi=1&c-r-ot=H&c-r-id=4935	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4746	"HOUSE DISTRICT 037"	164	110815.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=36442	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4799	"HOUSE DISTRICT 090"	129	110287.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33141	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4742	"HOUSE DISTRICT 033"	103	109906.62
s=NC&c-exi=1&c-r-ot=H&c-r-id=27084	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4721	"HOUSE DISTRICT 012"	132	109780.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=36450	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4711	"HOUSE DISTRICT 002"	402	109667.78
s=NC&c-exi=1&c-r-ot=H&c-r-id=7780	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4800	"HOUSE DISTRICT 091"	345	109528.38
s=NC&c-exi=1&c-r-ot=H&c-r-id=28315	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4821	"HOUSE DISTRICT 112"	275	109390.98
s=NC&c-exi=1&c-r-ot=H&c-r-id=27085	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4723	"HOUSE DISTRICT 014"	373	109056.85
s=NC&c-exi=1&c-r-ot=H&c-r-id=60996	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4763	"HOUSE DISTRICT 054"	504	108617.07
s=NC&c-exi=1&c-r-ot=H&c-r-id=1108	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4768	"HOUSE DISTRICT 059"	227	108464.16
s=NC&c-exi=1&c-r-ot=H&c-r-id=7793	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4797	"HOUSE DISTRICT 088"	373	108168.60
s=NC&c-exi=1&c-r-ot=H&c-r-id=7809	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4819	"HOUSE DISTRICT 110"	224	107710.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=51242	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4736	"HOUSE DISTRICT 027"	294	107475.19
s=NC&c-exi=1&c-r-ot=H&c-r-id=48579	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4763	"HOUSE DISTRICT 054"	135	107380.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=14837	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4826	"HOUSE DISTRICT 117"	329	107186.87
s=NC&c-exi=1&c-r-ot=H&c-r-id=28325	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4747	"HOUSE DISTRICT 038"	749	107157.64
s=NC&c-exi=1&c-r-ot=H&c-r-id=70848	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4754	"HOUSE DISTRICT 045"	125	106778.95
s=NC&c-exi=1&c-r-ot=H&c-r-id=10729	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4716	"HOUSE DISTRICT 007"	476	106647.61
s=NC&c-exi=1&c-r-ot=H&c-r-id=10745	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4731	"HOUSE DISTRICT 022"	203	106322.71
s=NC&c-exi=1&c-r-ot=H&c-r-id=7781	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4776	"HOUSE DISTRICT 067"	266	106287.46
s=NC&c-exi=1&c-r-ot=H&c-r-id=4937	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4795	"HOUSE DISTRICT 086"	232	105765.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=61007	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4774	"HOUSE DISTRICT 065"	245	105654.30
s=NC&c-exi=1&c-r-ot=H&c-r-id=70698	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4761	"HOUSE DISTRICT 052"	195	105551.83
s=NC&c-exi=1&c-r-ot=H&c-r-id=70835	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4763	"HOUSE DISTRICT 054"	533	105250.13
s=NC&c-exi=1&c-r-ot=H&c-r-id=31325	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4711	"HOUSE DISTRICT 002"	348	104766.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=36440	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4783	"HOUSE DISTRICT 074"	251	104442.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=53274	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4788	"HOUSE DISTRICT 079"	120	104225.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=1052	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4828	"HOUSE DISTRICT 119"	282	104208.03
s=NC&c-exi=1&c-r-ot=H&c-r-id=27077	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4802	"HOUSE DISTRICT 093"	138	103862.20
s=NC&c-exi=1&c-r-ot=H&c-r-id=1070	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4725	"HOUSE DISTRICT 016"	459	103553.21
